,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName
0,0.788,0.678,4,-8.584,0,0.0386,0.631,0.233,0.141,0.39,120.019,audio_features,2cyD0OE6HQwSk2nmDcQx1O,spotify:track:2cyD0OE6HQwSk2nmDcQx1O,https://api.spotify.com/v1/tracks/2cyD0OE6HQwSk2nmDcQx1O,https://api.spotify.com/v1/audio-analysis/2cyD0OE6HQwSk2nmDcQx1O,220000,4,New Tooth
0,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4,Peaches (feat. Daniel Caesar & Giveon)
0,0.795,0.584,11,-7.322,0,0.29,0.0115,0.0,0.52,0.452,163.005,audio_features,4gUQE7JiIwnQKde4RtKytB,spotify:track:4gUQE7JiIwnQKde4RtKytB,https://api.spotify.com/v1/tracks/4gUQE7JiIwnQKde4RtKytB,https://api.spotify.com/v1/audio-analysis/4gUQE7JiIwnQKde4RtKytB,181812,4,Magnolia
0,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,audio_features,1e1JKLEDKP7hEQzJfNAgPl,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,181812,4,Magnolia
0,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,audio_features,4KW1lqgSr8TKrvBII0Brf8,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920,4,Father Stretch My Hands Pt. 1
0,0.832,0.549,1,-8.259,0,0.0602,0.168,0.0,0.11,0.384,140.045,audio_features,5sBplhIrmzA4kQGyIOpmDf,spotify:track:5sBplhIrmzA4kQGyIOpmDf,https://api.spotify.com/v1/tracks/5sBplhIrmzA4kQGyIOpmDf,https://api.spotify.com/v1/audio-analysis/5sBplhIrmzA4kQGyIOpmDf,181496,4,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix]
0,0.73,0.557,9,-8.302,0,0.258,0.122,0.0,0.152,0.671,139.785,audio_features,4KvlilbyIkDukYgD70F1Ve,spotify:track:4KvlilbyIkDukYgD70F1Ve,https://api.spotify.com/v1/tracks/4KvlilbyIkDukYgD70F1Ve,https://api.spotify.com/v1/audio-analysis/4KvlilbyIkDukYgD70F1Ve,263710,4,B.Q.E
0,0.746,0.741,11,-5.459,1,0.0567,0.268,0.0,0.644,0.72,119.983,audio_features,3D8sT8D3f5egWSQnF0fbqu,spotify:track:3D8sT8D3f5egWSQnF0fbqu,https://api.spotify.com/v1/tracks/3D8sT8D3f5egWSQnF0fbqu,https://api.spotify.com/v1/audio-analysis/3D8sT8D3f5egWSQnF0fbqu,170405,4,Chicken Tenders
0,0.867,0.616,5,-5.405,0,0.169,0.292,0.0,0.253,0.495,98.017,audio_features,1Tpn9QCsj746NNbDxQ24gr,spotify:track:1Tpn9QCsj746NNbDxQ24gr,https://api.spotify.com/v1/tracks/1Tpn9QCsj746NNbDxQ24gr,https://api.spotify.com/v1/audio-analysis/1Tpn9QCsj746NNbDxQ24gr,197856,4,Compensating (feat. Young Thug)
0,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,3JvrhDOgAt6p7K8mDyZwRd,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,204280,4,Riptide
0,0.596,0.827,5,-4.402,1,0.0372,0.0242,0.0,0.0958,0.329,115.034,audio_features,6liNJDyWJjyHAgDnAX95bw,spotify:track:6liNJDyWJjyHAgDnAX95bw,https://api.spotify.com/v1/tracks/6liNJDyWJjyHAgDnAX95bw,https://api.spotify.com/v1/audio-analysis/6liNJDyWJjyHAgDnAX95bw,249382,4,Fire and the Flood
0,0.691,0.707,7,-6.771,1,0.0373,0.273,8.67e-06,0.118,0.479,110.026,audio_features,0IcYIjsfFEOIY1GI4t7dLu,spotify:track:0IcYIjsfFEOIY1GI4t7dLu,https://api.spotify.com/v1/tracks/0IcYIjsfFEOIY1GI4t7dLu,https://api.spotify.com/v1/audio-analysis/0IcYIjsfFEOIY1GI4t7dLu,223883,4,Like Gold
0,0.477,0.712,7,-6.759,1,0.0653,0.224,8.36e-06,0.118,0.407,109.965,audio_features,6Od2OWvoT4embWAgIGeFRd,spotify:track:6Od2OWvoT4embWAgIGeFRd,https://api.spotify.com/v1/tracks/6Od2OWvoT4embWAgIGeFRd,https://api.spotify.com/v1/audio-analysis/6Od2OWvoT4embWAgIGeFRd,224400,4,Like Gold
0,0.638,0.687,7,-6.556,1,0.0351,0.4,0.000114,0.166,0.323,114.98,audio_features,0fqjy5gVNVmQQmxOLLfb3c,spotify:track:0fqjy5gVNVmQQmxOLLfb3c,https://api.spotify.com/v1/tracks/0fqjy5gVNVmQQmxOLLfb3c,https://api.spotify.com/v1/audio-analysis/0fqjy5gVNVmQQmxOLLfb3c,217173,4,Take Your Time
0,0.386,0.675,4,-5.481,0,0.0424,0.323,3.68e-06,0.14,0.429,189.894,audio_features,5J7zqPpQkN9JZiaELHNKSL,spotify:track:5J7zqPpQkN9JZiaELHNKSL,https://api.spotify.com/v1/tracks/5J7zqPpQkN9JZiaELHNKSL,https://api.spotify.com/v1/audio-analysis/5J7zqPpQkN9JZiaELHNKSL,206360,4,We're Going Home
0,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.872,122.054,audio_features,5NDUXbMwcnTQp66tI2zcdR,spotify:track:5NDUXbMwcnTQp66tI2zcdR,https://api.spotify.com/v1/tracks/5NDUXbMwcnTQp66tI2zcdR,https://api.spotify.com/v1/audio-analysis/5NDUXbMwcnTQp66tI2zcdR,198001,4,Fresh Eyes
0,0.624,0.554,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,audio_features,4gs07VlJST4bdxGbBsXVue,spotify:track:4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/tracks/4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/audio-analysis/4gs07VlJST4bdxGbBsXVue,269720,4,Heartbreak Warfare
0,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5PjdY0CKGZdEuoNab3yDmX,spotify:track:5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/tracks/5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/audio-analysis/5PjdY0CKGZdEuoNab3yDmX,141806,4,STAY (with Justin Bieber)
0,0.674,0.413,2,-7.816,1,0.0274,0.836,1.95e-05,0.098,0.503,124.893,audio_features,5FPnjikbwlDMULCCCa6ZCJ,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/tracks/5FPnjikbwlDMULCCCa6ZCJ,https://api.spotify.com/v1/audio-analysis/5FPnjikbwlDMULCCCa6ZCJ,237907,3,Daughters
0,0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,audio_features,7hR5toSPEgwFZ78jfHdANM,spotify:track:7hR5toSPEgwFZ78jfHdANM,https://api.spotify.com/v1/tracks/7hR5toSPEgwFZ78jfHdANM,https://api.spotify.com/v1/audio-analysis/7hR5toSPEgwFZ78jfHdANM,250373,4,Half of My Heart
0,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,audio_features,0HLWvLKQWpFdPhgk6ym58n,spotify:track:0HLWvLKQWpFdPhgk6ym58n,https://api.spotify.com/v1/tracks/0HLWvLKQWpFdPhgk6ym58n,https://api.spotify.com/v1/audio-analysis/0HLWvLKQWpFdPhgk6ym58n,175480,4,Who Says
0,0.73,0.581,6,-5.833,0,0.0828,0.0295,1.3e-05,0.106,0.359,137.98,audio_features,2sU3HteGBtrkfxXgzNHpO8,spotify:track:2sU3HteGBtrkfxXgzNHpO8,https://api.spotify.com/v1/tracks/2sU3HteGBtrkfxXgzNHpO8,https://api.spotify.com/v1/audio-analysis/2sU3HteGBtrkfxXgzNHpO8,180867,4,Droptop in the Rain (feat. Tory Lanez)
0,0.73,0.581,6,-5.833,0,0.0828,0.0295,1.3e-05,0.106,0.359,137.98,audio_features,2ZN1EnypRwsD38EoFRwmu9,spotify:track:2ZN1EnypRwsD38EoFRwmu9,https://api.spotify.com/v1/tracks/2ZN1EnypRwsD38EoFRwmu9,https://api.spotify.com/v1/audio-analysis/2ZN1EnypRwsD38EoFRwmu9,180867,4,Droptop in the Rain (feat. Tory Lanez)
0,0.769,0.482,10,-7.205,1,0.0502,0.192,0.0,0.0903,0.487,120.959,audio_features,0709StHzSeXpdj2zmqF2o2,spotify:track:0709StHzSeXpdj2zmqF2o2,https://api.spotify.com/v1/tracks/0709StHzSeXpdj2zmqF2o2,https://api.spotify.com/v1/audio-analysis/0709StHzSeXpdj2zmqF2o2,218744,4,Tempo
0,0.769,0.482,10,-7.205,1,0.0502,0.192,0.0,0.0903,0.487,120.959,audio_features,2aqhLQPpS7XsCVmP4iSpyE,spotify:track:2aqhLQPpS7XsCVmP4iSpyE,https://api.spotify.com/v1/tracks/2aqhLQPpS7XsCVmP4iSpyE,https://api.spotify.com/v1/audio-analysis/2aqhLQPpS7XsCVmP4iSpyE,218744,4,Tempo
0,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,audio_features,1ThmUihH9dF8EV08ku5AXN,spotify:track:1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/tracks/1ThmUihH9dF8EV08ku5AXN,https://api.spotify.com/v1/audio-analysis/1ThmUihH9dF8EV08ku5AXN,145627,4,Faucet Failure
0,0.895,0.724,1,-5.832,1,0.193,0.18,0.0,0.071,0.593,97.532,audio_features,71Wf5qK9wdtjOfMgujlN6A,spotify:track:71Wf5qK9wdtjOfMgujlN6A,https://api.spotify.com/v1/tracks/71Wf5qK9wdtjOfMgujlN6A,https://api.spotify.com/v1/audio-analysis/71Wf5qK9wdtjOfMgujlN6A,188867,4,Make It Nasty
0,0.686,0.819,2,-3.874,1,0.102,0.017,0.0,0.134,0.793,172.046,audio_features,0hgqlxd4doZSUqdja9RMgg,spotify:track:0hgqlxd4doZSUqdja9RMgg,https://api.spotify.com/v1/tracks/0hgqlxd4doZSUqdja9RMgg,https://api.spotify.com/v1/audio-analysis/0hgqlxd4doZSUqdja9RMgg,244150,4,Faded
0,0.837,0.638,1,-8.824,1,0.231,0.0211,0.0,0.298,0.282,95.035,audio_features,4vULFpGH9sCBdCfCC6p3Xo,spotify:track:4vULFpGH9sCBdCfCC6p3Xo,https://api.spotify.com/v1/tracks/4vULFpGH9sCBdCfCC6p3Xo,https://api.spotify.com/v1/audio-analysis/4vULFpGH9sCBdCfCC6p3Xo,211413,4,Faded
0,0.831,0.667,1,-8.438,1,0.188,0.0103,0.0,0.35,0.339,95.073,audio_features,2NRUU0gP1d8Yif8CpsCW8l,spotify:track:2NRUU0gP1d8Yif8CpsCW8l,https://api.spotify.com/v1/tracks/2NRUU0gP1d8Yif8CpsCW8l,https://api.spotify.com/v1/audio-analysis/2NRUU0gP1d8Yif8CpsCW8l,206667,4,Faded
0,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,audio_features,0srwKuJPH8yBzzFUJMBQM2,spotify:track:0srwKuJPH8yBzzFUJMBQM2,https://api.spotify.com/v1/tracks/0srwKuJPH8yBzzFUJMBQM2,https://api.spotify.com/v1/audio-analysis/0srwKuJPH8yBzzFUJMBQM2,203200,4,Rack City
0,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978,audio_features,2i0AUcEnsDm3dsqLrFWUCq,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/tracks/2i0AUcEnsDm3dsqLrFWUCq,https://api.spotify.com/v1/audio-analysis/2i0AUcEnsDm3dsqLrFWUCq,200467,4,Tonight Tonight
0,0.906,0.583,8,-7.721,0,0.317,0.0569,0.0,0.126,0.829,129.056,audio_features,1D066zixBwqFYqBhKgdPzp,spotify:track:1D066zixBwqFYqBhKgdPzp,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,https://api.spotify.com/v1/audio-analysis/1D066zixBwqFYqBhKgdPzp,292373,4,Fergalicious
0,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,audio_features,5tz69p7tJuGPeMGwNTxYuV,spotify:track:5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,250173,4,1-800-273-8255
0,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,Dreams - 2004 Remaster
0,0.786,0.687,0,-5.914,1,0.141,0.00758,0.0,0.619,0.345,105.021,audio_features,6cREm4bV7V79Yxdilx9HDo,spotify:track:6cREm4bV7V79Yxdilx9HDo,https://api.spotify.com/v1/tracks/6cREm4bV7V79Yxdilx9HDo,https://api.spotify.com/v1/audio-analysis/6cREm4bV7V79Yxdilx9HDo,215160,4,Once In a While
0,0.598,0.643,5,-6.303,1,0.134,0.5,0.0,0.0435,0.823,167.971,audio_features,5E3P9e1hvjyIOlFyqNB5eD,spotify:track:5E3P9e1hvjyIOlFyqNB5eD,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD,https://api.spotify.com/v1/audio-analysis/5E3P9e1hvjyIOlFyqNB5eD,144333,4,Rich Girl
0,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,audio_features,1mCsF9Tw4AkIZOjvZbZZdT,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,https://api.spotify.com/v1/tracks/1mCsF9Tw4AkIZOjvZbZZdT,https://api.spotify.com/v1/audio-analysis/1mCsF9Tw4AkIZOjvZbZZdT,184480,4,Break My Stride
0,0.781,0.469,1,-5.107,0,0.0569,0.223,0.0,0.19,0.412,98.013,audio_features,3TpBefRZ1vFcOH6z57PQRI,spotify:track:3TpBefRZ1vFcOH6z57PQRI,https://api.spotify.com/v1/tracks/3TpBefRZ1vFcOH6z57PQRI,https://api.spotify.com/v1/audio-analysis/3TpBefRZ1vFcOH6z57PQRI,177118,4,La La Land (feat. YG)
0,0.774,0.473,1,-5.122,0,0.0569,0.221,0.0,0.222,0.416,97.953,audio_features,4oM9DGUTrRaXJDypxxHztZ,spotify:track:4oM9DGUTrRaXJDypxxHztZ,https://api.spotify.com/v1/tracks/4oM9DGUTrRaXJDypxxHztZ,https://api.spotify.com/v1/audio-analysis/4oM9DGUTrRaXJDypxxHztZ,177253,4,La La Land (feat. YG)
0,0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,audio_features,7e44z4wOjkllaD8eulUeMd,spotify:track:7e44z4wOjkllaD8eulUeMd,https://api.spotify.com/v1/tracks/7e44z4wOjkllaD8eulUeMd,https://api.spotify.com/v1/audio-analysis/7e44z4wOjkllaD8eulUeMd,220467,4,Truffle Butter
0,0.321,0.525,7,-9.891,0,0.131,0.0668,0.0,0.137,0.152,75.774,audio_features,2wOnrN7fkzV4NsLqym2C6O,spotify:track:2wOnrN7fkzV4NsLqym2C6O,https://api.spotify.com/v1/tracks/2wOnrN7fkzV4NsLqym2C6O,https://api.spotify.com/v1/audio-analysis/2wOnrN7fkzV4NsLqym2C6O,212064,4,Already Won (feat. Lil Durk)
0,0.764,0.669,8,-5.57,1,0.363,0.0285,5.09e-06,0.337,0.934,89.832,audio_features,6a8lMvYwJBwV4OtmdI1aDb,spotify:track:6a8lMvYwJBwV4OtmdI1aDb,https://api.spotify.com/v1/tracks/6a8lMvYwJBwV4OtmdI1aDb,https://api.spotify.com/v1/audio-analysis/6a8lMvYwJBwV4OtmdI1aDb,230080,4,Hey Ma
0,0.611,0.512,4,-8.017,1,0.0746,0.241,6.3e-06,0.138,0.388,94.992,audio_features,1hPHr3Qc4AMBow09aw12AM,spotify:track:1hPHr3Qc4AMBow09aw12AM,https://api.spotify.com/v1/tracks/1hPHr3Qc4AMBow09aw12AM,https://api.spotify.com/v1/audio-analysis/1hPHr3Qc4AMBow09aw12AM,202747,4,Look How Far We've Come
0,0.52,0.576,9,-5.779,1,0.193,0.283,1.1e-05,0.351,0.282,142.492,audio_features,0grbhFgGDSVcPeWRXehe8U,spotify:track:0grbhFgGDSVcPeWRXehe8U,https://api.spotify.com/v1/tracks/0grbhFgGDSVcPeWRXehe8U,https://api.spotify.com/v1/audio-analysis/0grbhFgGDSVcPeWRXehe8U,206227,1,Free Like Me
0,0.591,0.504,4,-4.799,1,0.253,0.107,0.0,0.36,0.79,169.872,audio_features,3zSd6aaPHeaSmDSZfQ1G3m,spotify:track:3zSd6aaPHeaSmDSZfQ1G3m,https://api.spotify.com/v1/tracks/3zSd6aaPHeaSmDSZfQ1G3m,https://api.spotify.com/v1/audio-analysis/3zSd6aaPHeaSmDSZfQ1G3m,140476,4,In the Water (with Quinn XCII)
0,0.787,0.518,6,-8.084,0,0.268,0.541,0.0,0.132,0.327,91.344,audio_features,1EOcezY4qMN1ScTRJdTrC0,spotify:track:1EOcezY4qMN1ScTRJdTrC0,https://api.spotify.com/v1/tracks/1EOcezY4qMN1ScTRJdTrC0,https://api.spotify.com/v1/audio-analysis/1EOcezY4qMN1ScTRJdTrC0,217728,4,QUARANTINE CLEAN
0,0.832,0.549,1,-8.259,0,0.0602,0.168,0.0,0.11,0.384,140.045,audio_features,57FNYz14MjKVoRTbxtv4A1,spotify:track:57FNYz14MjKVoRTbxtv4A1,https://api.spotify.com/v1/tracks/57FNYz14MjKVoRTbxtv4A1,https://api.spotify.com/v1/audio-analysis/57FNYz14MjKVoRTbxtv4A1,181496,4,Lemonade - Remix
0,0.682,0.562,1,-9.643,1,0.348,0.0274,0.0,0.251,0.363,145.272,audio_features,0PPcv1x7uCQAe3oF2j66io,spotify:track:0PPcv1x7uCQAe3oF2j66io,https://api.spotify.com/v1/tracks/0PPcv1x7uCQAe3oF2j66io,https://api.spotify.com/v1/audio-analysis/0PPcv1x7uCQAe3oF2j66io,211913,4,Lift Me Up (feat. Future & Young Thug)
0,0.777,0.493,2,-6.516,1,0.126,0.181,0.0,0.108,0.82,134.086,audio_features,4VKnkoNNM6yTb4cXXX3wqD,spotify:track:4VKnkoNNM6yTb4cXXX3wqD,https://api.spotify.com/v1/tracks/4VKnkoNNM6yTb4cXXX3wqD,https://api.spotify.com/v1/audio-analysis/4VKnkoNNM6yTb4cXXX3wqD,232840,4,Shake It Off
0,0.733,0.633,1,-6.055,0,0.0919,0.0687,0.0,0.149,0.32,97.078,audio_features,5s14v7sHVghrPTS2CLgzI1,spotify:track:5s14v7sHVghrPTS2CLgzI1,https://api.spotify.com/v1/tracks/5s14v7sHVghrPTS2CLgzI1,https://api.spotify.com/v1/audio-analysis/5s14v7sHVghrPTS2CLgzI1,165698,4,Real Life (feat. Roddy Ricch & Mustard)
0,0.816,0.54,7,-8.46,0,0.325,0.0232,0.0,0.0887,0.376,91.696,audio_features,0sYxboFQZBBUUHgZWZ1dSG,spotify:track:0sYxboFQZBBUUHgZWZ1dSG,https://api.spotify.com/v1/tracks/0sYxboFQZBBUUHgZWZ1dSG,https://api.spotify.com/v1/audio-analysis/0sYxboFQZBBUUHgZWZ1dSG,178887,4,Big Homie From The Hood
0,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,audio_features,7gVwgc8b3XnO87TpmXXFA5,spotify:track:7gVwgc8b3XnO87TpmXXFA5,https://api.spotify.com/v1/tracks/7gVwgc8b3XnO87TpmXXFA5,https://api.spotify.com/v1/audio-analysis/7gVwgc8b3XnO87TpmXXFA5,172005,4,Diva (feat. Lil Tecca)
0,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,audio_features,527k23H0A4Q0UJN3vGs0Da,spotify:track:527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/tracks/527k23H0A4Q0UJN3vGs0Da,https://api.spotify.com/v1/audio-analysis/527k23H0A4Q0UJN3vGs0Da,167916,4,After Party
0,0.52,0.725,8,-6.959,0,0.23,0.145,0.0,0.114,0.322,72.807,audio_features,3nfARfVxSqwFahp3yY53aD,spotify:track:3nfARfVxSqwFahp3yY53aD,https://api.spotify.com/v1/tracks/3nfARfVxSqwFahp3yY53aD,https://api.spotify.com/v1/audio-analysis/3nfARfVxSqwFahp3yY53aD,155132,3,Get Throwed
0,0.714,0.533,4,-10.405,1,0.0293,0.64,1.7e-06,0.162,0.631,118.107,audio_features,4hIv0vg8xbxlbbde8cIkcz,spotify:track:4hIv0vg8xbxlbbde8cIkcz,https://api.spotify.com/v1/tracks/4hIv0vg8xbxlbbde8cIkcz,https://api.spotify.com/v1/audio-analysis/4hIv0vg8xbxlbbde8cIkcz,182613,4,Shine
0,0.447,0.619,10,-4.301,0,0.25,0.0851,0.0,0.0965,0.468,78.57,audio_features,64Dy3qJDCFug6CySbswdbO,spotify:track:64Dy3qJDCFug6CySbswdbO,https://api.spotify.com/v1/tracks/64Dy3qJDCFug6CySbswdbO,https://api.spotify.com/v1/audio-analysis/64Dy3qJDCFug6CySbswdbO,171947,1,Shine
0,0.714,0.533,4,-10.405,1,0.0293,0.638,1.73e-06,0.162,0.631,118.106,audio_features,2im8Pxe6JuPf6dhpxhl2nX,spotify:track:2im8Pxe6JuPf6dhpxhl2nX,https://api.spotify.com/v1/tracks/2im8Pxe6JuPf6dhpxhl2nX,https://api.spotify.com/v1/audio-analysis/2im8Pxe6JuPf6dhpxhl2nX,182613,4,Shine
0,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,audio_features,3LnJM1B5Mjgx5LfT9plXUU,spotify:track:3LnJM1B5Mjgx5LfT9plXUU,https://api.spotify.com/v1/tracks/3LnJM1B5Mjgx5LfT9plXUU,https://api.spotify.com/v1/audio-analysis/3LnJM1B5Mjgx5LfT9plXUU,197973,4,LOYAL (feat. Drake)
0,0.555,0.336,5,-14.668,0,0.402,0.202,0.0,0.112,0.381,76.153,audio_features,3q9AtvPJS3xHHmENa6Ilb5,spotify:track:3q9AtvPJS3xHHmENa6Ilb5,https://api.spotify.com/v1/tracks/3q9AtvPJS3xHHmENa6Ilb5,https://api.spotify.com/v1/audio-analysis/3q9AtvPJS3xHHmENa6Ilb5,193004,4,Property (feat. Keke Palmer)
0,0.61,0.61,5,-5.981,0,0.406,0.399,0.0,0.203,0.555,120.47,audio_features,7knEYd7b0UcbjgChHX7QBq,spotify:track:7knEYd7b0UcbjgChHX7QBq,https://api.spotify.com/v1/tracks/7knEYd7b0UcbjgChHX7QBq,https://api.spotify.com/v1/audio-analysis/7knEYd7b0UcbjgChHX7QBq,190840,5,Like Me (with PnB Rock)
0,0.702,0.342,9,-10.277,0,0.056,0.553,0.0,0.479,0.406,80.072,audio_features,5BNSWQ6yvacTUfTpFtT5dk,spotify:track:5BNSWQ6yvacTUfTpFtT5dk,https://api.spotify.com/v1/tracks/5BNSWQ6yvacTUfTpFtT5dk,https://api.spotify.com/v1/audio-analysis/5BNSWQ6yvacTUfTpFtT5dk,180060,4,Everywhere
0,0.597,0.477,1,-9.638,0,0.642,0.137,0.0,0.113,0.512,80.382,audio_features,4SIB2yxKoFOrbkjA4zfQbB,spotify:track:4SIB2yxKoFOrbkjA4zfQbB,https://api.spotify.com/v1/tracks/4SIB2yxKoFOrbkjA4zfQbB,https://api.spotify.com/v1/audio-analysis/4SIB2yxKoFOrbkjA4zfQbB,171442,4,Beautiful Pain (Losin My Mind)
0,0.868,0.347,5,-9.529,1,0.0536,0.308,2e-05,0.11,0.659,110.059,audio_features,4VywXu6umkIQ2OS0m1I79y,spotify:track:4VywXu6umkIQ2OS0m1I79y,https://api.spotify.com/v1/tracks/4VywXu6umkIQ2OS0m1I79y,https://api.spotify.com/v1/audio-analysis/4VywXu6umkIQ2OS0m1I79y,207680,4,Better Together
0,0.816,0.375,7,-8.053,1,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,audio_features,451GvHwY99NKV4zdKPRWmv,spotify:track:451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/audio-analysis/451GvHwY99NKV4zdKPRWmv,191907,4,Banana Pancakes
0,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,audio_features,53QF56cjZA9RTuuMZDrSA6,spotify:track:53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/tracks/53QF56cjZA9RTuuMZDrSA6,https://api.spotify.com/v1/audio-analysis/53QF56cjZA9RTuuMZDrSA6,240166,3,I Won't Give Up
0,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,audio_features,5ivF4eQBqJiVL5IAE9jRyl,spotify:track:5ivF4eQBqJiVL5IAE9jRyl,https://api.spotify.com/v1/tracks/5ivF4eQBqJiVL5IAE9jRyl,https://api.spotify.com/v1/audio-analysis/5ivF4eQBqJiVL5IAE9jRyl,240166,3,I Won't Give Up
0,0.619,0.437,7,-11.756,1,0.0314,0.465,0.00619,0.0971,0.408,89.508,audio_features,3E6iea9uEmB7gRru4lyP6h,spotify:track:3E6iea9uEmB7gRru4lyP6h,https://api.spotify.com/v1/tracks/3E6iea9uEmB7gRru4lyP6h,https://api.spotify.com/v1/audio-analysis/3E6iea9uEmB7gRru4lyP6h,285053,4,Stop This Train
0,0.772,0.371,5,-5.743,0,0.0348,0.744,0.0,0.167,0.684,96.574,audio_features,6nLvaCZFR1wEzW3sIKpsnr,spotify:track:6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/tracks/6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/audio-analysis/6nLvaCZFR1wEzW3sIKpsnr,233733,4,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007"
0,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933,4,Drops of Jupiter (Tell Me)
0,0.8,0.123,4,-15.636,1,0.0466,0.777,0.000304,0.111,0.188,128.649,audio_features,2ExizXMcXNos7nWDEVbqhM,spotify:track:2ExizXMcXNos7nWDEVbqhM,https://api.spotify.com/v1/tracks/2ExizXMcXNos7nWDEVbqhM,https://api.spotify.com/v1/audio-analysis/2ExizXMcXNos7nWDEVbqhM,195142,4,F-Stop Blues
