,artistName,msPlayed,minPlayed,hourPlayed
1051,Mase,455230,7.587166666666667,0.12645277777777778
618,Hans Williams,452901,7.54835,0.12580583333333334
1649,Tom Grennan,452536,7.5422666666666665,0.12570444444444445
1098,Monsune,452010,7.5335,0.12555833333333333
423,Disturbed,449328,7.4888,0.12481333333333335
221,Brandon,446840,7.447333333333333,0.12412222222222222
1158,Nick Jonas,446212,7.436866666666667,0.12394777777777778
289,CeeLo Green,445866,7.4311,0.12385166666666667
1039,Mark Morrison,445041,7.41735,0.1236225
469,El Alfa,444595,7.409916666666667,0.12349861111111111
1259,Phlocalyst,443389,7.3898166666666665,0.12316361111111111
888,Kwaku Asante,441886,7.364766666666666,0.1227461111111111
1600,The Guru,440010,7.3335,0.122225
1134,Nardo Wick,439520,7.325333333333333,0.12208888888888889
197,Blind Pilot,439228,7.3204666666666665,0.12200777777777777
508,FRENSHIP,439053,7.31755,0.12195916666666666
169,Ben Howard,438339,7.30565,0.12176083333333333
1484,Son Kuma,438331,7.305516666666667,0.12175861111111111
1151,Neptunica,437786,7.296433333333334,0.12160722222222223
1398,Saint Levant,437222,7.2870333333333335,0.12145055555555556
1155,Niall Horan,436658,7.277633333333333,0.12129388888888888
623,Harrison Storm,431838,7.1973,0.119955
872,Kirko Bangz,428007,7.13345,0.11889083333333333
96,Araya,426666,7.1111,0.11851833333333334
1485,Sonder,426428,7.1071333333333335,0.11845222222222222
885,Kt Foreign,424798,7.0799666666666665,0.11799944444444445
329,Connor Price,424439,7.0739833333333335,0.11789972222222223
1487,Soulja Boy,421819,7.030316666666667,0.11717194444444444
1340,Rejjie Snow,420791,7.013183333333333,0.11688638888888889
822,Kansas,419887,6.998116666666666,0.11663527777777777
230,Bridgit Mendler,419072,6.984533333333333,0.11640888888888888
482,Elton John,414134,6.902233333333333,0.11503722222222222
73,Alison Wonderland,414110,6.901833333333333,0.11503055555555555
231,Britney Spears,412900,6.881666666666667,0.11469444444444445
1589,The Deli,412693,6.878216666666667,0.11463694444444444
1468,SleazyWorld Go,412050,6.8675,0.11445833333333333
1644,Tiësto,411232,6.853866666666667,0.11423111111111112
956,Lizzo,409689,6.82815,0.1138025
171,Ben Rector,409236,6.8206,0.11367666666666666
549,Flume,409124,6.818733333333333,0.11364555555555556
610,HAIM,408560,6.809333333333333,0.11348888888888889
13,2KBABY,407377,6.789616666666666,0.11316027777777778
1187,NxWorries,405174,6.7529,0.11254833333333333
82,Amos Lee,404432,6.7405333333333335,0.11234222222222222
701,Jahzi,404114,6.735233333333333,0.11225388888888889
951,Linkin Park,402760,6.712666666666666,0.11187777777777777
1312,RAC,398238,6.6373,0.11062166666666666
971,Louis Mattrs,397280,6.621333333333333,0.11035555555555555
1515,Supa Bwe,397226,6.620433333333334,0.11034055555555557
841,Kent Jones,396472,6.607866666666666,0.11013111111111111
191,Birdman,395897,6.598283333333334,0.1099713888888889
131,Baby E,395215,6.586916666666666,0.10978194444444443
1615,The Ongoing Concept,394855,6.580916666666667,0.10968194444444444
1178,Nohidea,394815,6.58025,0.10967083333333334
1032,Maren Morris,394596,6.5766,0.10961
770,John Williams,393949,6.565816666666667,0.10943027777777778
607,Gym Class Heroes,393274,6.554566666666667,0.10924277777777779
1418,Sean Paul,392696,6.544933333333334,0.10908222222222223
1207,One Direction,392171,6.536183333333334,0.10893638888888889
394,Day Sulan,391275,6.52125,0.1086875
762,John Craigie,390905,6.515083333333333,0.10858472222222222
1351,Ricegum,390444,6.5074,0.10845666666666666
1552,Taedo Bills,390215,6.503583333333333,0.10839305555555555
615,Hailee Steinfeld,389196,6.4866,0.10811
1802,Young T & Bugsey,389100,6.485,0.10808333333333334
431,Domo Genesis,387416,6.456933333333334,0.10761555555555556
456,Dwn2earth,387171,6.45285,0.10754749999999999
19,5 Seconds of Summer,386992,6.449866666666667,0.10749777777777778
882,Krept & Konan,386852,6.447533333333333,0.1074588888888889
1601,The Him,386206,6.436766666666666,0.10727944444444444
895,LE SSERAFIM,380914,6.348566666666667,0.10580944444444444
1765,Wun Two,379052,6.3175333333333334,0.10529222222222222
1213,Otis Kane,378714,6.3119,0.10519833333333332
414,Dhafer Youssef,377231,6.287183333333333,0.10478638888888889
1568,Tech N9ne,376805,6.280083333333334,0.10466805555555556
343,Curren$y,374896,6.248266666666667,0.10413777777777779
1266,Pink Sweat$,373779,6.22965,0.1038275
985,Luke Combs,373466,6.224433333333334,0.10374055555555556
17,360Zayy,373365,6.22275,0.1037125
996,MKTO,373328,6.222133333333334,0.10370222222222222
821,Kane Brown,372201,6.20335,0.10338916666666667
1034,Mariah the Scientist,372092,6.201533333333333,0.10335888888888888
163,Becky G,371716,6.195266666666667,0.10325444444444445
1489,Southside,371036,6.183933333333333,0.10306555555555555
1610,The Lonely Island,368778,6.1463,0.10243833333333334
692,Jackboy,365133,6.08555,0.10142583333333333
1782,Yeah Yeah Yeahs,362560,6.042666666666666,0.10071111111111111
312,Christina Perri,362048,6.034133333333333,0.10056888888888889
1557,Take45,361619,6.026983333333333,0.10044972222222222
1442,Shop Boyz,360450,6.0075,0.100125
599,Grace Weber,359527,5.992116666666667,0.09986861111111112
694,Jackson Wang,358953,5.98255,0.09970916666666667
497,Erick the Architect,358489,5.974816666666666,0.09958027777777777
1056,Mathieu Koss,358210,5.970166666666667,0.09950277777777777
1648,Tom Doolie,358162,5.969366666666667,0.09948944444444445
7,11:11,357520,5.958666666666667,0.09931111111111111
1539,TAEYONG,356961,5.94935,0.09915583333333333
1472,Slim Thug,355466,5.924433333333333,0.09874055555555555
1833,beabadoobee,355066,5.917766666666667,0.09862944444444445
1594,The Future Kingz,354632,5.910533333333333,0.0985088888888889
1145,Nebu Kiniza,352132,5.8688666666666665,0.09781444444444444
1744,Wes Walker,350295,5.83825,0.09730416666666668
273,Cari,349561,5.826016666666667,0.09710027777777779
1224,PSY,349287,5.82145,0.09702416666666666
34,A$AP Mob,346378,5.772966666666667,0.09621611111111111
1797,Young Neves,346346,5.772433333333334,0.09620722222222224
1167,Nipsey Hussle,344435,5.740583333333333,0.0956763888888889
341,Cuco,341746,5.695766666666667,0.09492944444444444
357,DJ Casper,340102,5.6683666666666666,0.09447277777777778
1871,mell-ø,340096,5.668266666666667,0.09447111111111112
64,Alesso,339963,5.66605,0.09443416666666667
661,Iggy Azalea,339451,5.657516666666667,0.09429194444444446
646,Hotboii,339000,5.65,0.09416666666666668
275,Carly Rae Jepsen,338799,5.64665,0.09411083333333334
760,Joey Purp,338745,5.64575,0.09409583333333332
1455,Silo,338472,5.6412,0.09402
1483,Social House,337520,5.625333333333334,0.09375555555555556
10,2 Pistols,337188,5.6198,0.09366333333333333
387,Daryl Hall & John Oates,334959,5.58265,0.09304416666666666
1738,Walker Hayes,333597,5.55995,0.09266583333333332
1794,Young Greatness,333580,5.559666666666667,0.09266111111111111
825,Kardinal Offishall,332398,5.5399666666666665,0.09233277777777778
663,In Love With a Ghost,332016,5.5336,0.09222666666666667
451,Duke & Jones,331770,5.5295,0.09215833333333333
856,Kid Bloom,331536,5.5256,0.09209333333333333
229,Brian Fresco,325927,5.4321166666666665,0.09053527777777777
634,Hippie Sabotage,325376,5.422933333333333,0.09038222222222221
1526,Swedish House Mafia,323169,5.38615,0.08976916666666666
620,Hanz,320120,5.335333333333334,0.08892222222222222
1086,Mishegas,319981,5.3330166666666665,0.08888361111111111
1076,Midnight Hour,318397,5.306616666666667,0.08844361111111111
1175,Noah Slee,318212,5.303533333333333,0.08839222222222222
1374,Ruby Waters,317620,5.293666666666667,0.08822777777777778
751,Jimmy Eat World,315688,5.261466666666666,0.08769111111111111
1406,Sampa the Great,315630,5.2605,0.087675
897,LESKY,314911,5.248516666666666,0.08747527777777778
1096,Moneybagg Yo,314285,5.238083333333333,0.08730138888888889
511,Fabrizio Paterlini,313741,5.229016666666666,0.08715027777777777
1521,Survivor,309811,5.163516666666666,0.0860586111111111
471,Electric Light Orchestra,309623,5.160383333333334,0.0860063888888889
14,2Pac,309260,5.154333333333334,0.08590555555555555
1129,NEIMY,308626,5.143766666666667,0.08572944444444446
1865,keshi,307512,5.1252,0.08542000000000001
1042,Marlon Craft,307205,5.1200833333333335,0.08533472222222223
111,Avi Snow,306932,5.1155333333333335,0.0852588888888889
1291,Prince,306795,5.11325,0.08522083333333333
1064,Mean Dartin,306490,5.1081666666666665,0.0851361111111111
156,Bay Ledges,305000,5.083333333333333,0.08472222222222221
619,Hans Zimmer,302634,5.0439,0.084065
405,Derin Falana,302325,5.03875,0.08397916666666667
1223,PLÜM,300719,5.011983333333333,0.08353305555555555
506,FKJ,298330,4.972166666666666,0.08286944444444444
104,Asha Imuno,298023,4.96705,0.08278416666666667
1232,Paramore,297480,4.958,0.08263333333333334
617,Halsey,294910,4.915166666666667,0.08191944444444445
924,Lewis Watson,294374,4.906233333333334,0.08177055555555555
1561,Tamia,294093,4.90155,0.0816925
1583,The Ballroom Thieves,293186,4.886433333333334,0.08144055555555556
1486,Sonic Wine,290810,4.8468333333333335,0.08078055555555556
1012,Madism,289100,4.818333333333333,0.08030555555555556
212,Bone Thugs-N-Harmony,287480,4.791333333333333,0.07985555555555555
1242,Peach Pit,287080,4.784666666666666,0.07974444444444444
1720,Village People,286666,4.7777666666666665,0.07962944444444445
250,CAL,285898,4.764966666666667,0.07941611111111112
407,Deshawn Visionz,285370,4.756166666666667,0.07926944444444445
206,Bob Marley & The Wailers,283678,4.727966666666667,0.07879944444444445
976,Luca Longobardi,283548,4.7258,0.07876333333333332
868,King Combs,281731,4.695516666666666,0.07825861111111111
1050,Masashi Hamauzu,281266,4.687766666666667,0.07812944444444445
654,ILLENIUM,281081,4.684683333333333,0.07807805555555555
521,Fed Nance,280912,4.681866666666667,0.07803111111111112
1866,khai dreams,280626,4.6771,0.07795166666666667
631,Hevi,280552,4.675866666666667,0.07793111111111112
1356,Richy Mitch & The Coal Miners,280250,4.670833333333333,0.07784722222222222
1746,Weston Estate,279713,4.661883333333333,0.07769805555555555
1576,Terrace Martin,279651,4.66085,0.07768083333333334
1154,NexXthursday,279015,4.65025,0.07750416666666667
757,Joe Hisaishi,278636,4.643933333333333,0.07739888888888888
847,Kevin Hart,278441,4.6406833333333335,0.07734472222222223
1328,Rascal Flatts,276923,4.615383333333333,0.07692305555555555
1823,Zmeyev,276706,4.611766666666667,0.07686277777777778
409,Destiny's Child,276653,4.610883333333334,0.07684805555555556
532,Fini,274694,4.578233333333333,0.0763038888888889
315,City and Colour,274266,4.5711,0.076185
842,Kenyon Dixon,273011,4.550183333333333,0.07583638888888888
347,Céline Dion,272825,4.547083333333333,0.07578472222222223
1236,Pat Poker,272238,4.5373,0.07562166666666667
277,Carnage,272080,4.534666666666666,0.07557777777777777
1435,Sheff G,271283,4.5213833333333335,0.07535638888888889
49,Ab-Soul,270363,4.50605,0.07510083333333334
279,Carrie Underwood,270036,4.5006,0.07501000000000001
267,Cali Swag District,269518,4.491966666666666,0.0748661111111111
1500,Stephen Rennicks,269148,4.4858,0.07476333333333333
461,EKKSTACY,268953,4.48255,0.07470916666666666
584,Gerry Rafferty,267773,4.462883333333333,0.07438138888888889
166,Belly,267627,4.46045,0.07434083333333333
227,Brett Dennen,267381,4.45635,0.07427249999999999
1142,Naughty By Nature,267266,4.454433333333333,0.07424055555555556
679,JAWNY,266553,4.44255,0.0740425
874,Knowmadic,266330,4.438833333333333,0.07398055555555555
1757,Wintrz!,265309,4.4218166666666665,0.07369694444444444
572,G Herbo,264494,4.4082333333333334,0.07347055555555555
1108,Mr. Käfer,263244,4.3874,0.07312333333333335
314,City Girls,262885,4.3814166666666665,0.07302361111111111
921,Leona Lewis,262466,4.374433333333333,0.07290722222222222
392,David Guetta,262122,4.3687,0.07281166666666666
1261,Phora,261357,4.35595,0.07259916666666667
1555,Taio Cruz,261263,4.354383333333334,0.07257305555555556
499,Estelle,261061,4.351016666666666,0.07251694444444444
1344,Remi Wolf,260905,4.348416666666667,0.07247361111111111
1165,Nieman J,260764,4.346066666666666,0.07243444444444444
952,Lionel Richie,260426,4.340433333333333,0.07234055555555556
1394,Sabrina Claudio,260373,4.33955,0.07232583333333334
1206,Ondara,259607,4.326783333333333,0.07211305555555556
941,Lil Pump,259329,4.32215,0.07203583333333333
184,Big Gigantic,259316,4.321933333333333,0.07203222222222222
962,Logic,258979,4.316316666666666,0.0719386111111111
276,Carly Simon,258411,4.30685,0.07178083333333334
355,DISPATCH,257495,4.2915833333333335,0.07152638888888889
1560,Tall Heights,257019,4.28365,0.07139416666666666
1523,SwaVay,256986,4.2831,0.071385
773,Jokujekku,256506,4.2751,0.07125166666666667
327,Commodores,256426,4.273766666666667,0.07122944444444444
544,Florence + The Machine,256072,4.2678666666666665,0.0711311111111111
682,JJ Lin,254800,4.246666666666667,0.07077777777777779
1461,Sisqo,253733,4.228883333333333,0.07048138888888889
1159,Nick Mulvey,252960,4.216,0.07026666666666667
1787,Ying Yang Twins,252439,4.207316666666666,0.07012194444444445
1091,Modern English,251573,4.1928833333333335,0.0698813888888889
1762,Worry Club,251013,4.18355,0.06972583333333333
426,Dmac,250947,4.18245,0.0697075
756,Joe Cocker,250840,4.180666666666666,0.06967777777777777
1247,Peter $un,250412,4.173533333333333,0.06955888888888889
1598,The Growlers,250320,4.172,0.06953333333333332
1233,Parcels,249956,4.165933333333333,0.06943222222222221
1137,Natasha Bedingfield,249289,4.154816666666667,0.06924694444444444
1851,emawk,248669,4.1444833333333335,0.06907472222222223
1604,The Jacksons,247875,4.13125,0.06885416666666666
538,Fleet Foxes,247571,4.1261833333333335,0.06876972222222223
1628,The-Dream,247405,4.1234166666666665,0.06872361111111111
1246,Penny and Sparrow,247379,4.122983333333333,0.06871638888888888
651,Hush Forte,245581,4.093016666666666,0.06821694444444444
644,Hot Chocolate,244920,4.082,0.06803333333333333
708,James Newton Howard,244800,4.08,0.068
123,BLACKPINK,244507,4.075116666666666,0.06791861111111111
122,BJ The Chicago Kid,244461,4.07435,0.06790583333333333
1260,Phony Ppl,244193,4.069883333333333,0.06783138888888889
1066,Medasin,243963,4.06605,0.0677675
1710,Vandelux,243793,4.0632166666666665,0.06772027777777777
128,Baauer,243762,4.0627,0.06771166666666667
29,88rising,243332,4.055533333333333,0.06759222222222222
183,Big Boi,243267,4.05445,0.06757416666666667
1128,NEIKED,242795,4.046583333333333,0.06744305555555556
1186,Noxz,242304,4.0384,0.06730666666666667
1093,Molife,242290,4.038166666666666,0.06730277777777777
321,Coco Jones,241624,4.027066666666666,0.06711777777777778
1239,Paul Roggenbuck,240735,4.01225,0.06687083333333334
630,Hellogoodbye,240546,4.0091,0.06681833333333334
127,BURNS,240102,4.0017,0.06669499999999999
1200,Ohdatsrida,239124,3.9854,0.06642333333333333
1425,Segöya,238999,3.9833166666666666,0.0663886111111111
829,Katrina & The Waves,238733,3.9788833333333335,0.06631472222222222
1324,Rammor,238321,3.9720166666666668,0.06620027777777777
716,Jason Mraz,237700,3.9616666666666664,0.06602777777777777
583,George Michael,237542,3.959033333333333,0.06598388888888888
1307,Quevedo,237525,3.95875,0.06597916666666667
1711,Vanessa Carlton,237493,3.9582166666666665,0.06597027777777778
72,Alicks,237089,3.9514833333333335,0.06585805555555556
755,Jo Cohen,236812,3.9468666666666667,0.06578111111111111
1708,Valesco,235814,3.9302333333333332,0.06550388888888889
493,Enrique Iglesias,235509,3.92515,0.06541916666666667
896,LEISURE,235506,3.9251,0.06541833333333333
837,Kelly Rowland,235093,3.9182166666666665,0.0653036111111111
753,Jinsang,234990,3.9165,0.065275
97,Arelius,234818,3.9136333333333333,0.06522722222222223
480,Elliott Fullam,234587,3.9097833333333334,0.06516305555555556
228,Bri Steves,234388,3.9064666666666668,0.06510777777777778
1380,Ruth B.,233720,3.8953333333333333,0.06492222222222223
189,Billie Eilish,233499,3.89165,0.06486083333333333
1747,Wet Leg,233470,3.891166666666667,0.06485277777777779
1336,Regard,233331,3.88885,0.06481416666666667
1420,Sebastian Mikael,232680,3.878,0.06463333333333333
1445,Shy Glizzy,232625,3.877083333333333,0.06461805555555555
141,Badshah,232617,3.87695,0.06461583333333333
1844,d4vd,232173,3.86955,0.0644925
1748,Wham!,231333,3.85555,0.06425916666666667
98,Ari Lennox,230841,3.84735,0.0641225
1306,Quentin Tennyson,230400,3.84,0.064
286,Catching Flies,230341,3.8390166666666667,0.06398361111111112
1563,Taylor Bennett,230272,3.8378666666666668,0.06396444444444445
636,Hit-Boy,230265,3.83775,0.0639625
740,Jesse Eisenberg,227946,3.7991,0.06331833333333334
1141,Naughty Boy,227468,3.7911333333333332,0.06318555555555555
608,Gyyps,227322,3.7887,0.06314499999999999
1858,home grown,227209,3.7868166666666667,0.0631136111111111
1092,Moetown,227001,3.78335,0.06305583333333334
1331,Ravyn Lenae,227000,3.783333333333333,0.06305555555555556
162,Bebe Rexha,226499,3.774983333333333,0.06291638888888888
1256,Phay,226105,3.7684166666666665,0.06280694444444444
864,Kiiara,225882,3.7647,0.062745
252,CEO Trayle,225048,3.7508,0.06251333333333334
309,Chris Patrick,225000,3.75,0.0625
1536,T9ine,224847,3.74745,0.062457500000000006
1835,blackbear,224768,3.7461333333333333,0.06243555555555556
464,EXO,224627,3.7437833333333335,0.06239638888888889
66,Alex Gaudino,224108,3.735133333333333,0.06225222222222222
63,Alessia Cara,223336,3.7222666666666666,0.062037777777777775
468,Edvard Kravchuk,223050,3.7175,0.06195833333333333
1608,The Killers,222973,3.7162166666666665,0.06193694444444444
598,Gorillaz,222640,3.7106666666666666,0.061844444444444445
648,Hozier,222026,3.7004333333333332,0.06167388888888889
416,Diddy,221821,3.697016666666667,0.061616944444444446
1230,Paolo Nutini,221245,3.6874166666666666,0.061456944444444446
213,Boney M.,220733,3.6788833333333333,0.06131472222222222
453,Duran Duran,220626,3.6771,0.061285
1346,Retrofile,220600,3.6766666666666667,0.06127777777777778
727,Jazmine Sullivan,220579,3.6763166666666667,0.06127194444444444
903,LOONA,220321,3.6720166666666665,0.06120027777777778
684,JP Cooper,220290,3.6715,0.061191666666666665
259,COTIS,220214,3.6702333333333335,0.061170555555555554
1171,No Rome,220136,3.6689333333333334,0.06114888888888889
1296,Próxima Parada,220096,3.668266666666667,0.06113777777777778
705,James Arthur,219933,3.66555,0.0610925
133,Baby Tate,219648,3.6608,0.061013333333333336
911,Larry June,219588,3.6598,0.06099666666666667
179,Beta Radio,219480,3.658,0.06096666666666666
993,M1llionz,219297,3.65495,0.06091583333333333
445,Drax Project,218854,3.6475666666666666,0.06079277777777778
1629,Third World Don,218589,3.64315,0.060719166666666664
1678,Trick Daddy,218373,3.63955,0.06065916666666667
745,Jgriff,218000,3.6333333333333333,0.06055555555555556
27,808vic,217894,3.6315666666666666,0.06052611111111111
1475,Smash Mouth,217858,3.6309666666666667,0.06051611111111111
1112,Mumford & Sons,217633,3.6272166666666665,0.06045361111111111
1469,Sleepy Fish,216964,3.6160666666666668,0.06026777777777778
1529,Swørn,216829,3.6138166666666667,0.06023027777777778
1462,Sister Sledge,216733,3.612216666666667,0.06020361111111112
1015,Maggie Rogers,216552,3.6092,0.06015333333333333
1674,Travis Porter,216493,3.608216666666667,0.060136944444444444
1799,Young Rog,216364,3.6060666666666665,0.06010111111111111
1121,Myríad,216228,3.6038,0.06006333333333334
1585,The Beach Boys,216080,3.6013333333333333,0.06002222222222222
1778,Yasper,216000,3.6,0.060000000000000005
890,Kygo,215203,3.5867166666666668,0.059778611111111116
1525,Swasi Montero,214906,3.5817666666666668,0.05969611111111111
386,Darius Rucker,214447,3.574116666666667,0.059568611111111114
1429,Sevyn Streeter,214253,3.570883333333333,0.05951472222222222
153,Bastille,214147,3.5691166666666665,0.059485277777777776
1085,Mir Fontane,213857,3.5642833333333335,0.05940472222222223
806,KAROL G,213774,3.5629,0.059381666666666666
1283,Poolside,213453,3.55755,0.0592925
1750,Whitney Houston,213435,3.55725,0.0592875
1574,Tems,213266,3.5544333333333333,0.05924055555555555
1038,Marius,213173,3.5528833333333334,0.059214722222222224
1478,Smoko Ono,212513,3.5418833333333333,0.05903138888888889
558,Frank Sativa,212505,3.54175,0.05902916666666667
1883,sloh rou,211720,3.5286666666666666,0.05881111111111111
1449,Sia,211666,3.5277666666666665,0.05879611111111111
79,America,211386,3.5231,0.05871833333333333
1362,Ritt Momney,210463,3.5077166666666666,0.05846194444444444
1426,Selena Gomez,210293,3.5048833333333334,0.05841472222222222
887,Kurtis Wells,210000,3.5,0.058333333333333334
1821,Zion & Lennox,209453,3.490883333333333,0.05818138888888889
1681,Troop 41,209306,3.4884333333333335,0.058140555555555556
192,Birdy,208892,3.481533333333333,0.05802555555555555
470,Electric Guest,208746,3.4791,0.057984999999999995
894,LANY,208599,3.47665,0.057944166666666665
975,Love Mansuy,208470,3.4745,0.05790833333333333
1789,Yndi,208451,3.4741833333333334,0.057903055555555555
369,DNCE,208089,3.46815,0.0578025
90,Ant Clemons,207902,3.4650333333333334,0.057750555555555555
1262,Pia Mia,207746,3.4624333333333333,0.05770722222222222
1104,Motion City Soundtrack,207633,3.46055,0.057675833333333336
249,C4C,207483,3.45805,0.05763416666666667
1275,Pleasure P,207400,3.4566666666666666,0.057611111111111106
1387,SEVENTEEN,207338,3.455633333333333,0.05759388888888888
794,Juney B,207322,3.4553666666666665,0.05758944444444444
560,Frankie Valli,207306,3.4551,0.057585
1389,SLANDER,207272,3.4545333333333335,0.05757555555555556
1240,Paul Russell,207150,3.4525,0.05754166666666667
1123,N.W.A.,206877,3.44795,0.057465833333333334
1759,Wizkid,206642,3.4440333333333335,0.05740055555555556
298,Cherrygroove,206552,3.4425333333333334,0.057375555555555555
1215,Ovy On The Drums,206499,3.44165,0.05736083333333333
1020,Malaa,205471,3.424516666666667,0.05707527777777778
1357,Rick James,205466,3.4244333333333334,0.05707388888888889
992,M.I.A.,205200,3.42,0.057
67,Alex Isley,204705,3.41175,0.0568625
119,BAYNK,204521,3.4086833333333333,0.05681138888888889
612,HONNE,204467,3.407783333333333,0.05679638888888889
891,Kyle Dion,203768,3.3961333333333332,0.05660222222222222
1761,Woodlock,203466,3.3911,0.05651833333333333
1107,Mr Jukes,202850,3.3808333333333334,0.05634722222222222
1010,Maddie Zahm,202693,3.378216666666667,0.05630361111111112
513,Family Force 5,202686,3.3781,0.056301666666666667
955,Lito Akari,202526,3.3754333333333335,0.05625722222222222
1805,Young Zio,202502,3.3750333333333336,0.05625055555555556
1592,The Five Stairsteps,202453,3.374216666666667,0.05623694444444445
1176,Noble Son,202372,3.3728666666666665,0.05621444444444444
505,FISHER,201989,3.3664833333333335,0.05610805555555556
1023,Malik Moses,201809,3.3634833333333334,0.056058055555555555
435,Donny Osmond,201680,3.3613333333333335,0.05602222222222222
1569,Teddy Vogel,201038,3.350633333333333,0.05584388888888889
997,MONSTA X,200978,3.3496333333333332,0.05582722222222222
581,George Ezra,200927,3.3487833333333334,0.05581305555555556
1267,PinkPantheress,200653,3.3442166666666666,0.05573694444444444
1227,Pandrezz,200597,3.3432833333333334,0.05572138888888889
1528,Swink,200547,3.34245,0.0557075
490,Empire of the Sun,200190,3.3365,0.055608333333333336
1670,Trap Beckham,199857,3.33095,0.055515833333333334
311,Christian French,199848,3.3308,0.05551333333333333
255,CHUNG HA,199524,3.3254,0.05542333333333334
1728,WALK THE MOON,199080,3.318,0.0553
1428,Sergio Díaz De Rojas,199010,3.3168333333333333,0.055280555555555555
1379,Ruston Kelly,198903,3.31505,0.05525083333333333
1162,Nicky Jam,198706,3.3117666666666667,0.05519611111111111
1446,Shygirl,198625,3.310416666666667,0.05517361111111111
134,Babyface,198498,3.3083,0.05513833333333333
310,Chris Staples,198213,3.30355,0.055059166666666666
1712,Vanilla Ice,198178,3.302966666666667,0.05504944444444445
43,ALTÉGO,198041,3.300683333333333,0.05501138888888889
1212,Oswin Benjamin,197830,3.2971666666666666,0.054952777777777774
274,Carl Douglas,197693,3.2948833333333334,0.054914722222222226
0,$NOT,196920,3.282,0.0547
1621,The Spinners,196653,3.27755,0.05462583333333334
777,Jonathan Beaujean,196446,3.2741,0.05456833333333333
799,Justin Rarri,196428,3.2738,0.05456333333333333
1185,Novo Amor,195680,3.2613333333333334,0.05435555555555556
1731,WILLOW,195440,3.2573333333333334,0.05428888888888889
110,Auxjack,195412,3.256866666666667,0.05428111111111111
883,Kris Kross,195106,3.2517666666666667,0.05419611111111111
552,Forrest.,195000,3.25,0.05416666666666667
1565,TeYo,194862,3.2477,0.054128333333333334
1900,ØDYSSEE,194792,3.2465333333333333,0.05410888888888889
980,Ludovico Einaudi,194789,3.2464833333333334,0.054108055555555555
1530,Syd,193997,3.2332833333333335,0.05388805555555556
564,Free Nationals,193740,3.229,0.053816666666666665
550,Fly Commons,193535,3.2255833333333332,0.05375972222222222
165,Bellah,193291,3.2215166666666666,0.053691944444444445
422,Disclosure,192499,3.2083166666666667,0.05347194444444445
457,Dylan Reynolds,192261,3.20435,0.05340583333333333
1603,The Jackson 5,192011,3.2001833333333334,0.05333638888888889
999,MR TOUT LE MONDE,192000,3.2,0.05333333333333334
58,Affectwave,191998,3.1999666666666666,0.05333277777777778
383,Danny Dwyer,191986,3.1997666666666666,0.05332944444444444
37,A$AP Twelvyy,191386,3.189766666666667,0.05316277777777778
1546,TOMORROW X TOGETHER,191038,3.1839666666666666,0.05306611111111111
1228,Panic! At The Disco,190946,3.1824333333333334,0.053040555555555556
1089,Mizmo,190656,3.1776,0.05296
1732,WONHO,190480,3.1746666666666665,0.05291111111111111
1310,R. Kelly,190221,3.17035,0.052839166666666666
780,Jordan Seigel,190075,3.1679166666666667,0.05279861111111111
1054,Mat Kearney,189986,3.1664333333333334,0.05277388888888889
1510,Stromae,189720,3.162,0.0527
1788,Yiruma,188776,3.1462666666666665,0.05243777777777778
1427,Selena Gomez & The Scene,188453,3.1408833333333335,0.05234805555555556
1181,Norah Jones,188189,3.1364833333333335,0.05227472222222222
1562,Tate McRae,187568,3.126133333333333,0.05210222222222222
1377,Runzo,186723,3.11205,0.0518675
927,Lifehouse,186665,3.111083333333333,0.051851388888888884
934,Lil Gotit,186655,3.1109166666666668,0.051848611111111116
1017,Majestic,186209,3.103483333333333,0.05172472222222222
158,Bcalm,186206,3.1034333333333333,0.05172388888888889
1138,Nate Dogg,185813,3.0968833333333334,0.05161472222222222
1586,The Beatles,185733,3.09555,0.0515925
1545,TOLEDO,185105,3.0850833333333334,0.05141805555555556
1125,NCT,184853,3.0808833333333334,0.051348055555555557
271,Capella Grey,184523,3.0753833333333334,0.051256388888888886
551,Forester,184454,3.0742333333333334,0.051237222222222226
172,Ben Reilly,184411,3.0735166666666665,0.05122527777777777
809,KEY!,184319,3.0719833333333333,0.05119972222222222
1411,Sasha Alex Sloan,184253,3.070883333333333,0.05118138888888889
854,KiNG MALA,183569,3.0594833333333336,0.05099138888888889
1766,WurlD,183154,3.052566666666667,0.050876111111111115
726,Jaylon Ashaun,183038,3.0506333333333333,0.05084388888888889
1152,New Boyz,182916,3.0486,0.05081
671,Iyaz,182306,3.0384333333333333,0.05064055555555556
198,BlocBoy JB,182098,3.0349666666666666,0.050582777777777775
853,KiDi,181973,3.0328833333333334,0.050548055555555554
1854,gianni & kyle,181709,3.0284833333333334,0.050474722222222226
290,Celestial Alignment,181636,3.0272666666666668,0.05045444444444445
194,Black Coast,181399,3.0233166666666667,0.05038861111111111
224,Bren Joy,181182,3.0197,0.05032833333333333
75,Allen Stone,180707,3.0117833333333333,0.05019638888888889
1202,Omah Lay,180563,3.0093833333333335,0.05015638888888889
1195,OMI,180560,3.009333333333333,0.05015555555555555
1001,Mabel,180417,3.00695,0.05011583333333333
281,Cartoons,180365,3.006083333333333,0.05010138888888889
463,EST Gee,180267,3.00445,0.05007416666666666
588,Git Fresh,180140,3.0023333333333335,0.05003888888888889
